样	appearance; shape; sample; model; pattern; kind; type; manner; pattern; way; appearance; shape; classifier: kind, type
不能不	have to; cannot but; have to; cannot but
录音机	recorder; sound recorder; transcription machine; (tape) recording machine; tape recorder; CL:台[tái]
这些	these
团结	Unite; to unite; unity; solidarity; united
电饭锅	rice cooker; electric rice cooker
篮球	basketball; basketball/CL:个[gè],只[zhī]
眼光	Eye; gaze; insight; foresight; vision; way of looking at things
发布	Release; to release; to issue; to announce; to distribute; also written 發布|发布[fā bù]; to release; to issue; to announce; to distribute
适用	be applicable; be suitable; to be applicable
工程	engineering; project; engineering; an engineering project; project; undertaking; CL:个[gè],项[xiàng]
灾	disaster; calamity; adversity; personal misfortune; disaster; calamity
没什么	It’s nothing; it doesn't matter; it's nothing; never mind; think nothing of it; it's my pleasure; you're welcome
垃圾	rubbish; garbage; refuse; waste; trash; refuse; garbage; (coll.) of poor quality
小朋友	child; kid; child/CL:个[gè]
饼	cake; cookie; pastry; round flat cake; round flat cake; cookie; cake; pastry; CL:张[zhāng]
个儿	height; size; stature; size; height; stature
集	gather; collect; collection; anthology; country fair; part; to gather; to collect; collected works; classifier for sections of a TV series etc: episode
有效	effective; valid; effective; in effect; valid
为难	Embarrassed; to feel embarrassed or awkward; to make things difficult (for someone); to find things difficult (to do or manage)
不满	resentful; discontented; dissatisfied
依法	according to the law; legal; legal (proceedings)/according to law
日报	daily, journal; daily newspaper
用来	be used for; used to; to be used for
阴影	shadow; shade; (lit. and fig.) shadow
商标	trademark; logo
池子	pond; pool; pond; bathhouse pool; dance floor of a ballroom; (old) stalls (front rows in a theater)
保卫	Defend; to defend; to safeguard
摄像机	video camera; video camera/CL:部[bù]
接到	receive; to receive (letter etc)
局面	aspect; phase; situation
将近	almost; nearly; close to
交易	to deal; to trade; to transact; transaction; deal; CL:笔[bǐ]
暗示	suggest secretly; to hint; to suggest; hint; suggestion
架	frame; rack; shelf; stand; to support; frame; rack; framework; classifier for planes, large vehicles, radios etc
构造	structure; construction; structure; composition; tectonic (geology); CL:个[gè]
诗人	bard; poet
震惊	shock; to shock; to astonish
率领	Lead; to lead; to command; to head
电影院	cinema; movie theater; cinema; movie theater/CL:家[jiā],座[zuò]
闭幕式	closing ceremony
国歌	national anthem
园地	garden; field; garden area
你们	you; you (plural)
暂停	pause; suspend; time out; to suspend; time-out (e.g. in sports); stoppage; pause (media player)
户	household; family; door; a household; door; family
只得	have to; have no alternative but to; be obliged; to have no alternative but to; to be obliged to
挺好	very good; not half bad; very good
升值	appreciation; appreciate; increase in value; to rise in value; to appreciate
课本	textbook; textbook/CL:本[běn]
愿	will; wish; desire; hope; willing; honest and prudent; variant of 愿[yuàn]; (bound form) wish; hope; desire; to be willing; to wish (that sth may happen); may ...; vow; pledge
作废	cancel, blank out; to become invalid; to cancel; to delete; to nullify
构建	structure; construct; to construct (sth abstract)
哪里	where; where?; somewhere; anywhere; wherever; nowhere (negative answer to question); humble expression denying compliment; also written 哪裡|哪里; where?; somewhere; anywhere; wherever; nowhere (negative answer to question); humble expression denying compliment
工艺	technology; craft; arts and crafts; industrial arts
后年	the year after next
情形	circumstances; situation; CL:个[gè]
考场	examination hall; examination room; exam room
定价	fix a price; set price; fixed price; pricing; to set a price; to fix a price
动机	motive; motivation
舞台	stage; arena; (lit. and fig.) stage; arena
题材	theme; subject matter
宽阔	broad; wide; expanse; spacious; expansive; wide; width; thickness
民警	people’s police; people’s policeman; civil police; abbr. for 人民警察; PRC police
留下	stay; remain; to leave behind; to stay behind; to remain; to keep; not to let (sb) go
截止	due; to close; to stop; to put a stop to sth; cut-off point; stopping point; deadline
递给	hand over; pass on; to hand it (i.e. the aforementioned item) to (sb)
空儿	spare time; free time
开头	begin; start; beginning; beginning; to start
举动	act; action; activity; move; movement
分组	grouping; to divide into groups; group (formed from a larger group); subgroup; (computer networking) packet
杯	cup; trophy cup; classifier for certain containers of liquids: glass, cup
公路	highway; highroad; highway; road; CL:条[tiáo]
松	pine; loose; slack; loosen; relax; slacken; pine; loose; to loosen; to relax; floss (dry, fluffy food product made from shredded, seasoned meat or fish, used as a topping or filling); surname Song; CL:棵[kē]
现有	existing; now available; existence; currently existing; currently available
融入	assimilate into; blend in; to blend into; to integrate; to assimilate; to merge
直到	until
当场	at the scene; on the spot
叹气	Sigh; to sigh; to heave a sigh
峰会	summit; summit meeting; summit meeting
晚安	good night; Good night!/Good evening!
罪恶	sin; crime; evil; crime; evil; sin
发病	onset; morbidity; pathogenesis; outbreak; fall ill; (of an illness) to occur; (of a person) to get sick; to fall ill; onset (of a medical condition)
发炎	to become inflamed; inflammation
收养	adoption; adopt; to take in and care for (an elderly person, a dog etc)/to adopt (a child)/adoption
弹	shoot; catapult; fluff; flick; flip; play; leap; crossball; bullet; shot; shell; ball||to pluck (a string); to play (a string instrument); to spring or leap; to shoot (e.g. with a catapult); (of cotton) to fluff or tease; to flick; to flip; to accuse; to impeach; elastic (of materials)
现状	Present situation; current situation
算	count; calculate; to regard as; to figure; to calculate; to compute
提起	mention; speak of; raise; lift; to mention; to speak of; to lift; to pick up; to arouse; to raise (a topic, a heavy weight, one's fist, one's spirits etc)
摔	fall; break; throw; fling; lose one’s balance; to throw down; to fall; to drop and break
课堂	classroom; classroom/CL:间[jiān]
心灵	bright; smart; quick-witted; heart; thoughts; spirit
大伙儿	you all; everybody; everybody; everyone; we all
建造	construct; build; put up; to construct; to build
轮子	wheel; wheel/(derog.) Falun Gong practitioner/CL:个[gè]
上演	perform; staged; put on the stage; to screen (a movie); to stage (a play); a screening; a staging
救命	help; save life; to save sb's life/(interj.) Help!/Save me!
远离	away; aloof; removed; to be far from; to keep away from
东边	east; east side; eastern part; to the east of
必修	obligatory; compulsory; required; (of an academic course) required; compulsory
英文	English; English (language)
指责	Accuse; to criticize; to find fault with; to denounce
小型	small-size; small-scale; small scale; small size
会谈	talks; conversation; talks; discussions; CL:次[cì]
紧紧	closely; tightly; closely; tightly
乐趣	delight; pleasure; joy
汇	remit; converge; collection; collected things; to remit; to converge (of rivers); to exchange; class; collection
部位	part; section; part (esp. of the body, but also of a vegetable, e.g. the root, or a garment, e.g. the sleeve, etc)
总部	headquarters; general headquarters; general headquarters
纯	pure; unmixed; simple; skilful; practised; pure; simple; unmixed; genuine
黄	yellow; pornographic; to fall through; surname Huang or Hwang
套餐	set meal; set meal/(fig.) product or service package (e.g. for a cell phone subscription)
场合	situation; occasion; context; setting; location; venue
动摇	shake; vacillate; waver; be indecisive; to sway; to waver; to rock; to rattle; to destabilize; to pose a challenge to
各地	various regions; everywhere; in all parts of (a country)/various regions
残疾	A disability; disabled; handicapped; deformity on a person or animal
排除	eliminate; remove; debar; to eliminate; to remove; to exclude; to rule out
盗版	piracy; illegal copy; pirated; illegal; see also 正版[zhèng bǎn]
多方面	multifaceted; in many aspects; many-sided; many-sided; in many aspects
事后	after the event; afterwards; after the event; in hindsight; in retrospect
市长	mayor
修建	build; to build; to construct
束	beam; to bind; bunch; bundle; classifier for bunches, bundles, beams of light etc; to control; surname Shu
配置	configuration; deploy; to deploy; to allocate; configuration; allocation
起到	play; act as; (in an expression of the form 起到…作用[qǐ dào xx zuò yòng]) to have (a (motivating etc) effect); to play (a (stabilizing etc) role)
有要事	Something important; 
月底	the end of a month; end of the month
护	protect; shield; to protect
不一定	not necessarily; uncertain; not necessarily; maybe
打破	break; smash; to break; to smash
压迫	to oppress; to repress; to constrict; oppression; stress (physics)
漏洞	leak; flaw; hole; loophole; leak; hole; gap; loophole
联络	to get in touch with; to contact; to stay in contact (with); liaison; (math.) connection
