芝麻糊	我喜欢在早餐上加一些芝麻糊。	I like to add some sesame paste to my breakfast.	这个芝麻糊很香。	This sesame paste is very fragrant.	芝麻糊对健康很有好处。	Sesame paste is very beneficial to health.
爱情片	她喜欢看爱情片。	She likes to watch romance films.	这部爱情片很感人。	This romance film is very touching.	爱情片是她的最爱。	Romance films are her favorite.
刑法	他是一名刑法专家。	He is an expert in criminal law.	刑法是法律的一部分。	Criminal law is part of the legal system.	刑法的修订对社会治安有重要意义。	The revision of criminal law is of great significance to public security.
仅仅因为	他成功了，仅仅因为他很努力。	He succeeded only because he worked very hard.	她受到表扬，仅仅因为她的努力。	She was praised only because of her hard work.	我们取得了胜利，仅仅因为我们团结一致。	We won only because we were united.
加剧	这个问题的严重性正在加剧。	The seriousness of this issue is intensifying.	紧张的局势正在加剧。	The tense situation is intensifying.	这场战争正在加剧。	The war is intensifying.
共同爱好	我们有很多共同爱好。	We have many mutual hobbies.	共同爱好是我们的交流点。	Mutual hobbies are our common ground for communication.	他们之间有一个共同爱好。	They have a mutual hobby.
共同敌人	我们有共同的敌人。	We have a mutual enemy.	这个国家成为了我们的共同敌人。	This country has become our mutual enemy.	他们成为了共同的敌人。	They have become mutual enemies.
一带	这一带的风景很美。	The scenery in this area is very beautiful.	这个地区的一带有很多历史遗迹。	There are many historical sites in this region.	这一带的气候很适合种植水果。	The climate in this area is very suitable for growing fruits.
小于	这个数字小于十。	This number is less than ten.	她的年龄小于我。	Her age is less than mine.	我的成绩小于他的。	My score is less than his.
写字台	我的写字台上摆满了书。	My writing desk is filled with books.	她在写字台上写了一封信。	She wrote a letter on the writing desk.	这个写字台很适合孩子使用。	This writing desk is very suitable for children to use.
薪水	他的薪水很高。	His salary is very high.	这份工作的薪水很低。	The wage for this job is very low.	她对薪水不满意。	She is not satisfied with her salary.
原料	这些是制作面包的原料。	These are the raw materials for making bread.	这家工厂需要大量的原料。	This factory needs a large amount of raw materials.	原料的质量影响产品的质量。	The quality of the raw materials affects the quality of the product.
僵硬	他的身体僵硬得无法动弹。	His body is so stiff that he can't move.	她的表情显得有些僵硬。	Her expression looks a bit stiff.	这个木头做的椅子坐起来很僵硬。	This wooden chair is very stiff to sit on.
古罗马	古罗马是一个伟大的帝国。	Ancient Rome was a great empire.	他对古罗马的历史非常感兴趣。	He is very interested in the history of ancient Rome.	古罗马的建筑风格影响了后世。	The architectural style of ancient Rome influenced later generations.
角落	她坐在房间的角落里。	She sat in the corner of the room.	这个小镇有很多美丽的角落。	This small town has many beautiful nooks.	他把钱藏在了房间的角落里。	He hid the money in the corner of the room.
阶层	社会上有很多不同的阶层。	There are many different social classes in society.	他们来自不同的阶层。	They come from different social classes.	阶层之间的差距越来越大。	The gap between social classes is getting wider.
口头	这是一个口头协议。	This is an oral agreement.	他的口头表达能力很强。	His verbal expression ability is very strong.	口头禅是他的特点之一。	Verbal clichés are one of his characteristics.
种种	这里有种种不同的食物。	There are all kinds of different foods here.	她有种种不同的兴趣爱好。	She has all kinds of different hobbies.	这个城市有种种不同的文化。	This city has all kinds of different cultures.
牢固	这个建筑物很牢固。	This building is very firm.	他们的友谊很牢固。	Their friendship is very secure.	这个决定是牢固的。	This decision is firm.
灵魂	音乐是灵魂的表达。	Music is the expression of the soul.	她的灵魂深受伤害。	Her soul is deeply hurt.	这个故事触动了我的灵魂。	This story touched my soul.
勉励	他给了我很多勉励。	He gave me a lot of encouragement.	她的话语充满了勉励。	Her words are full of encouragement.	我们需要给他一些勉励。	We need to give him some encouragement.
打印出来	请你把文件打印出来。	Please print the document out.	我需要把这封邮件打印出来。	I need to print out this email.	他把报告打印出来了吗？	Did he print the report out?
后排	我们坐在电影院的后排。	We sat in the back row of the cinema.	后排的座位比较安静。	The seats in the back row are quieter.	她喜欢坐在教室的后排。	She likes to sit in the back row of the classroom.
租房子	他们决定租房子。	They decided to rent a house.	我不想再租房子了。	I don't want to rent a house anymore.	租房子比买房子更方便。	Renting a house is more convenient than buying one.
最低工资	这个国家的最低工资是多少？	What is the minimum wage in this country?	他们要求提高最低工资。	They are demanding an increase in the minimum wage.	最低工资标准需要根据生活成本来确定。	The minimum wage standard needs to be determined based on the cost of living.
直男	他是一个直男。	He is a straight guy.	直男对时尚不太在意。	Straight guys don't care much about fashion.	直男思维有时候很有趣。	Straight guy thinking is sometimes very interesting.
迫害	他们受到了严重的迫害。	They have been severely persecuted.	这个宗教遭受了长期的迫害。	This religion has suffered long-term persecution.	迫害会导致人们的心灵受伤。	Persecution can cause spiritual harm to people.
一套房子	他们买了一套房子。	They bought an apartment.	这一套房子很适合一家人居住。	This apartment is very suitable for a family to live in.	这一套房子的价格很合理。	The price of this apartment is very reasonable.
旗帜	这面旗帜代表着我们的国家。	This flag represents our country.	他们举起了胜利的旗帜。	They raised the flag of victory.	旗帜是一个国家的象征。	A flag is a symbol of a country.
内在美	她的内在美比外表更吸引人。	Her inner beauty is more attractive than her appearance.	内在美是永恒的。	Inner beauty is eternal.	她的内在美让人难以忘怀。	Her inner beauty is unforgettable.
对…敏感	他对批评很敏感。	He is sensitive to criticism.	她对音乐很敏感。	She is sensitive to music.	对于这个问题，他们都很敏感。	They are all sensitive to this issue.
