临	lin2	/to face/to overlook/to arrive/to be (just) about to/just before/
他	ta1	/he; him (used for either sex when the sex is unknown or unimportant)/(used before sb's name for emphasis)/(used as a meaningless mock object)/(literary) other/
停	ting2	/to stop/to halt/to park (a car)/
祥	xiang2	/auspicious/propitious/
辩	bian4	/to dispute/to debate/to argue/to discuss/
唤	huan4	/to call/
弃	qi4	/to abandon/to relinquish/to discard/to throw away/
谜	mi2;mei4	/see 謎兒|谜儿[mei4 r5], riddle/riddle/
财	cai2	/money/wealth/riches/property/valuables/
钱	qian2;Qian2	/surname Qian/coin/money/CL:筆|笔[bi3]/unit of weight, one tenth of a tael 兩|两[liang3]/
优	you1	/excellent/superior/
窃	qie4	/to steal/secretly/(humble) I/privately/secretly/unobtrusively/
候	hou4	/to wait/to inquire after/to watch/season/climate/(old) period of five days/
要	yao1;yao4	/(bound form) to demand; to coerce/to want; to need; to ask for/will; shall; about to/need to; should/if (same as 要是[yao4 shi5])/(bound form) important/
奶	nai3	/breast/milk/to breastfeed/(informal) grandma (paternal grandmother)/(respectful) mistress of the house/CL:位[wei4]/(coll.) boobies/breasts/variant of 嬭|奶[nai3]/mother/variant of 奶[nai3]/
唯	wei2;wei3	/only/alone/-ism (in Chinese, a prefix, often combined with a suffix such as 主義|主义[zhu3 yi4] or 論|论[lun4], e.g. 唯理論|唯理论[wei2 li3 lun4], rationalism)/yes/
迦	jia1	/(phonetic sound for Buddhist terms)/
荡	tang4;dang4	/variant of 蕩|荡[dang4]/variant of 燙|烫[tang4]/variant of 趟[tang4]/to wash/to squander/to sweep away/to move/to shake/dissolute/pond/fluttering/
僻	pi4	/(bound form) remote/out of the way/off-center/eccentric/
聪	cong1	/(literary) acute (of hearing)/(bound form) clever; intelligent; sharp/
蹄	ti2	/hoof/pig's trotters/variant of 蹄[ti2]/
顾	gu4;Gu4	/surname Gu/to look after; to take into consideration; to attend to/
果	guo3	/fruit/result/resolute/indeed/if really/variant of 果[guo3]/fruit/
饲	si4	/old variant of 飼|饲[si4]/to raise/to rear/to feed/
灭	mie4	/to extinguish or put out/to go out (of a fire etc)/to exterminate or wipe out/to drown/
因	yin1	/old variant of 因[yin1]/cause/reason/because/
脖	bo2	/neck/
袖	xiu4	/sleeve/to tuck inside one's sleeve/
山	shan1;Shan1	/surname Shan/mountain; hill (CL:座[zuo4])/(coll.) small bundle of straw for silkworms to spin cocoons on/
枉	wang3	/to twist/crooked/unjust/in vain/
花	Hua1;hua1	/surname Hua/flower/blossom/CL:朵[duo3],支[zhi1],束[shu4],把[ba3],盆[pen2],簇[cu4]/fancy pattern/florid/to spend (money, time)/(coll.) lecherous/lustful/old variant of 花[hua1]/variant of 花[hua1]/flower/blossom/also pr. [wei3]/
举	ju3	/variant of 舉|举[ju3]/to lift/to hold up/to cite/to enumerate/to act/to raise/to choose/to elect/act/move/deed/
颧	quan2	/cheek bones/
牛	Niu2;niu2	/surname Niu/ox/cow/bull/CL:條|条[tiao2],頭|头[tou2]/newton (abbr. for 牛頓|牛顿[niu2 dun4])/(slang) awesome/
及	ji2	/and/to reach/up to/in time for/
啦	la5;la1	/(onom.) sound of singing, cheering etc/(phonetic)/(dialect) to chat/sentence-final particle, contraction of 了啊, indicating exclamation/particle placed after each item in a list of examples/
致	zhi4	/(bound form) fine; delicate; exquisite/(literary) to send; to transmit; to convey/(bound form) to cause; to lead to; consequently/
遗	yi2	/(bound form) to leave behind/
嵌	kan3;qian4	/see 赤嵌樓|赤嵌楼[Chi4 kan3 lou2]/to inlay/to embed/Taiwan pr. [qian1]/
奏	zou4	/to play music/to achieve/to present a memorial to the emperor (old)/
蹋	ta4	/to step on/
棍	gun4	/stick; rod; truncheon/scoundrel; villain/
周	Zhou1;zhou1	/surname Zhou/Zhou Dynasty (1046-256 BC)/to make a circuit/to circle/circle/circumference/lap/cycle/complete/all/all over/thorough/to help financially/week/weekly/variant of 周[zhou1]/
叙	xu4;Xu4	/variant of 敘|叙[xu4]/abbr. for Syria 敘利亞|叙利亚[Xu4 li4 ya4]/to narrate/to chat/
可	ke4;ke3	/(prefix) can; may; able to; -able/to approve; to permit/to suit/(particle used for emphasis) certainly; very/used in 可汗[ke4 han2]/cocoa (loanword)/
谤	bang4	/to slander/to defame/to speak ill of/
覆	fu4	/to cover/to overflow/to overturn/to capsize/
滴	di1	/a drop/to drip/DiDi, app-based transportation company (abbr. for 滴滴出行[Di1 di1 Chu1 xing2])/
最	zui4	/variant of 最[zui4]/old variant of 最[zui4]/most/the most/-est (superlative suffix)/
馒	man2	/used in 饅頭|馒头[man2 tou5]/
情	qing2	/(bound form) feelings; emotion; sentiment; passion/(bound form) situation; condition/
欺	qi1	/to take unfair advantage of/to deceive/to cheat/
晚	wan3	/evening/night/late/
吉	Ji2;ji2	/surname Ji/abbr. for 吉林[Ji2 lin2] Jilin Province/lucky/giga- (meaning billion or 10^9)/
示	shi4	/to show/to reveal/
望	wang4	/full moon/to hope/to expect/to visit/to gaze (into the distance)/to look towards/towards/15th day of month (lunar calendar)/old variant of 望[wang4]/
泻	xie4	/to flow out swiftly/to flood/a torrent/diarrhea/laxative/
共	gong4	/common/general/to share/together/total/altogether/abbr. for 共產黨|共产党[Gong4 chan3 dang3], Communist party/
和	hu2;He2;he4;huo2;huo4;he2	/old variant of 和[he2]/surname He/(joining two nouns) and; together with; with (Taiwan pr. [han4])/(math.) sum/to make peace/(sports) to draw; to tie/(bound form) harmonious/(bound form) Japan; Japanese/to compose a poem in reply (to sb's poem) using the same rhyme sequence/to join in the singing/to chime in with others/to complete a set in mahjong or playing cards/to combine a powdery substance (flour, plaster etc) with water/Taiwan pr. [huo4]/to mix (ingredients) together/to blend/classifier for rinses of clothes/classifier for boilings of medicinal herbs/old variant of 和[he2]/harmonious/
类	lei4	/kind/type/class/category/similar/like/to resemble/
充	chong1	/sufficient; full/to fill/to serve as; to act as/to act falsely as; to pose as/
劳	lao2	/to toil/labor/laborer/to put sb to trouble (of doing sth)/meritorious deed/to console (Taiwan pr. [lao4] for this sense)/
三	San1;san1	/surname San/three/3/
础	chu3	/foundation/base/
语	yu3;yu4	/dialect/language/speech/to tell to/
填	tian2	/to fill or stuff/(of a form etc) to fill in/
幻	huan4	/fantasy/
擎	qing2	/to raise; to hold up; to lift up/
汽	qi4	/steam/vapor/
泛	fan4	/variant of 泛[fan4]/variant of 泛[fan4]/(bound form) general/non-specific/extensive/pan-/to flood/(literary) to float about/to be suffused with (a color, emotion, odor etc)/
奸	jian1	/wicked/crafty/traitor/variant of 姦|奸[jian1]/to fornicate/to defile/adultery/rape/
邮	you2	/post (office)/mail/
出	chu1	/to go out; to come out/to arise; to occur/to produce; to yield/to go beyond; to exceed/(used after a verb to indicate an outward direction or a positive result)/classifier for dramas, plays, operas etc/variant of 出[chu1] (classifier for plays or chapters of classical novels)/
匙	shi5;chi2	/spoon/used in 鑰匙|钥匙[yao4 shi5]/
漫	man4	/free/unrestrained/to inundate/long/endless/boundless/
镶	xiang1	/to inlay/to embed/ridge/border/
役	yi4	/forced labor/corvée/obligatory task/military service/to use as servant/to enserf/servant (old)/war/campaign/battle/
媳	xi2	/daughter-in-law/
州	zhou1	/prefecture/(old) province/(old) administrative division/state (e.g. of US)/oblast (Russia)/canton (Switzerland)/
娇	jiao1	/lovable/pampered/tender/delicate/frail/
宜	Yi2;yi2	/surname Yi/proper/should/suitable/appropriate/
建	jian4	/to establish/to found/to set up/to build/to construct/
孤	gu1	/lone/lonely/
夺	duo2	/to seize/to take away forcibly/to wrest control of/to compete or strive for/to force one's way through/to leave out/to lose/
座	zuo4	/seat/base/stand/(archaic) suffix used in a respectful form of address, e.g. 师座|师座[shi1 zuo4]/CL:個|个[ge4]/classifier for buildings, mountains and similar immovable objects/
坏	huai4	/bad/spoiled/broken/to break down/(suffix) to the utmost/
蹲	dun1	/to crouch/to squat/to stay (somewhere)/
补	bu3	/to repair/to patch/to mend/to make up for/to fill (a vacancy)/to supplement/
饪	ren4	/cooked food/to cook (until ready)/variant of 飪|饪[ren4]/
导	dao3	/to transmit/to lead/to guide/to conduct/to direct/
约	yue1;yao1	/to weigh in a balance or on a scale/to make an appointment/to invite/approximately/pact/treaty/to economize/to restrict/to reduce (a fraction)/concise/
娱	yu2	/to amuse/
狂	kuang2	/mad/wild/violent/
钝	dun4	/blunt/stupid/
洁	jie2	/clean/
即	ji2	/namely/that is/i.e./prompt/at once/at present/even if/prompted (by the occasion)/to approach/to come into contact/to assume (office)/to draw near/
借	jie4	/to borrow/(used in combination with 給|给[gei3] or 出[chu1] etc) to lend/to make use of; to avail oneself of/(sometimes followed by 著|着[zhe5]) by; with/variant of 借[jie4]/
波	bo1;Bo1	/Poland/Polish/abbr. for 波蘭|波兰[Bo1 lan2]/wave/ripple/storm/surge/
合	ge3;he2	/100 ml/one-tenth of a peck/measure for dry grain equal to one-tenth of sheng 升 or liter, or one-hundredth dou 斗/to close/to join/to fit/to be equal to/whole/together/round (in battle)/conjunction (astronomy)/1st note of pentatonic scale/old variant of 盒[he2]/variant of 合[he2]/
扔	reng1	/to throw/to throw away/
椭	tuo3	/ellipse/
恩	en1	/variant of 恩[en1]/favor/grace/kindness/
引	yin3	/to draw (e.g. a bow)/to pull/to stretch sth/to extend/to lengthen/to involve or implicate in/to attract/to lead/to guide/to leave/to provide evidence or justification for/old unit of distance equal to 10 丈[zhang4], one-thirtieth of a km or 33.33 meters/
戒	jie4	/to guard against/to exhort/to admonish or warn/to give up or stop doing sth/Buddhist monastic discipline/ring (for a finger)/
爬	pa2	/to crawl/to climb/to get up or sit up/
吵	chao3	/to quarrel/to make a noise/noisy/to disturb by making a noise/to make a racket/to quarrel/
饮	yin3;yin4	/old variant of 飲|饮[yin3]/to drink/to give (animals) water to drink/
圈	juan4;quan1;juan1	/to confine/to lock up/to pen in/livestock enclosure; pen; fold; sty/circle; ring; loop (CL:個|个[ge4])/classifier for loops, orbits, laps of race etc/to surround; to circle/to draw a circle/cliques/circles/
幽	you1	/remote/hidden away/secluded/serene/peaceful/to imprison/in superstition indicates the underworld/ancient district spanning Liaonang and Hebei provinces/faint/indistinct/
穆	mu4;Mu4	/surname Mu/solemn/reverent/calm/burial position in an ancestral tomb (old)/old variant of 默/
寸	cun4	/a unit of length/inch/thumb/
助	zhu4	/to help/to assist/
址	zhi3	/(bound form) site; location/foundation of a building (variant of 址[zhi3])/islet (variant of 沚[zhi3])/
隔	ge2	/to separate/to partition/to stand or lie between/at a distance from/after or at an interval of/
侃	kan3	/upright and honest/cheerful/to chat idly/to boast/to talk smoothly/to possess assurance and composure/old variant of 侃[kan3]/
窜	cuan4	/to flee/to scuttle/to exile or banish/to amend or edit/
煞	sha1;sha4	/to terminate/to cut short/to bring to a stop/to squeeze/to tighten/to damage/variant of 殺|杀[sha1]/fiend/demon/very/(Tw) SARS (loanword)/
摘	zhai1	/to take; to pick (flowers, fruit etc); to pluck; to remove; to take off (glasses, hat etc)/to select; to pick out/to borrow money at a time of urgent need/
英	Ying1;ying1	/United Kingdom/British/England/English/abbr. for 英國|英国[Ying1 guo2]/hero/outstanding/excellent/(literary) flower/blossom/
经	Jing1;jing1	/surname Jing/classics/sacred book/scripture/to pass through/to undergo/to bear/to endure/warp (textile)/longitude/menstruation/channel (TCM)/abbr. for economics 經濟|经济[jing1 ji4]/
睡	shui4	/to sleep/to lie down/
载	zai4;zai3	/to record in writing/to carry (i.e. publish in a newspaper etc)/Taiwan pr. [zai4]/year/to carry/to convey/to load/to hold/to fill up/and/also/as well as/simultaneously/
状	zhuang4	/accusation/suit/state/condition/strong/great/-shaped/
亚	Ya4;ya4	/Asia/Asian/Taiwan pr. [Ya3]/second/next to/inferior/sub-/Taiwan pr. [ya3]/
掀	xian1	/to lift (a lid)/to rock/to convulse/
糟	zao1	/dregs/draff/pickled in wine/rotten/messy/ruined/
滞	zhi4	/sluggish/
是	shi4	/to be (followed by substantives only)/correct; right; true/(respectful acknowledgement of a command) very well/(adverb for emphatic assertion)/variant of 是[shi4]/
潮	chao2	/tide/damp; moist; humid/fashionable; trendy/(coll.) inferior; substandard/
编	bian1	/to weave/to plait/to organize/to group/to arrange/to edit/to compile/to write/to compose/to fabricate/to make up/
簸	bo3;bo4	/to winnow; to toss up and down/used in 簸箕[bo4 ji1]/
柿	shi4	/old variant of 柿[shi4]/persimmon/
辜	gu1;Gu1	/surname Gu/crime/sin/
译	yi4	/to translate/to interpret/
掩	yan3	/to cover up; to conceal/to close (a door, book etc)/(coll.) to get (one's fingers etc) caught when closing a door or lid/(literary) to launch a surprise attack/
诸	Zhu1;zhu1	/surname Zhu/all/various/
塌	ta1	/to collapse/to droop/to settle down/
佣	yong1;yong4	/commission (for middleman)/brokerage fee/to hire/to employ/servant/hired laborer/domestic help/
局	ju2	/narrow/office/situation/classifier for games: match, set, round etc/cramped; narrow/
惯	guan4	/accustomed to/used to/indulge/to spoil (a child)/
比	bi3;Bi3;bi1	/Belgium/Belgian/abbr. for 比利時|比利时[Bi3 li4 shi2]/euphemistic variant of 屄[bi1]/to compare/(followed by a noun and adjective) more {adj.} than {noun}/ratio/to gesture/(Taiwan pr. [bi4] in some compounds derived from Classical Chinese)/
权	Quan2;quan2	/surname Quan/authority/power/right/(literary) to weigh/expedient/temporary/
截	jie2	/to cut off (a length)/to stop/to intercept/section/chunk/length/
些	xie1	/classifier indicating a small amount or small number greater than 1: some, a few, several/
虑	lu:4	/to think over/to consider/anxiety/
白	bai2;Bai2	/surname Bai/white/snowy/pure/bright/empty/blank/plain/clear/to make clear/in vain/gratuitous/free of charge/reactionary/anti-communist/funeral/to stare coldly/to write wrong character/to state/to explain/vernacular/spoken lines in opera/in vain/to no purpose/for nothing/white/
芒	mang2	/awn (of cereals)/arista (of grain)/tip (of a blade)/Miscanthus sinensis (type of grass)/variant of 邙, Mt Mang at Luoyang in Henan/
匀	yun2	/even/well-distributed/uniform/to distribute evenly/to share/
卖	mai4	/to sell/to betray/to spare no effort/to show off or flaunt/
休	xiu1;Xiu1	/surname Xiu/to rest/to stop doing sth for a period of time/to cease/(imperative) don't/
薄	Bo2;bao2;bo4;bo2	/surname Bo/thin/cold in manner/indifferent/weak/light/infertile/meager/slight/weak/ungenerous or unkind/frivolous/to despise/to belittle/to look down on/to approach or near/see 薄荷[bo4 he5]/
明	Ming2;ming2	/Ming Dynasty (1368-1644)/surname Ming/Ming (c. 2000 BC), fourth of the legendary Flame Emperors, 炎帝[Yan2 di4] descended from Shennong 神農|神农[Shen2 nong2] Farmer God/bright/opposite: dark 暗[an4]/(of meaning) clear/to understand/next/public or open/wise/generic term for a sacrifice to the gods/obviously/plainly/undoubtedly/definitely/
纲	gang1	/head rope of a fishing net/guiding principle/key link/class (taxonomy)/outline/program/
链	lian4	/chain/cable (unit of length: 100 fathoms, about 185 m)/chain (unit of length: 66 feet, about 20 m)/to chain/to enchain/
故	gu4	/happening/instance/reason/cause/intentional/former/old/friend/therefore/hence/(of people) to die, dead/
恋	lian4	/to feel attached to/to long for/to love/reluctant (to leave, to let go etc)/
西	Xi1;xi1	/the West/abbr. for Spain 西班牙[Xi1 ban1 ya2]/Spanish/west/cubic centimeter (cc) (loanword)/
妆	zhuang1	/(of a woman) to adorn oneself/makeup/adornment/trousseau/stage makeup and costume/variant of 妝|妆[zhuang1]/
徘	pai2	/used in 徘徊[pai2 huai2]/
潇	xiao1	/(of water) deep and clear/(of wind and rain) howling and pounding/(of light rain) pattering/
愤	fen4	/indignant/anger/resentment/extremely angry/
砸	za2	/to smash/to pound/to fail/to muck up/to bungle/
域	yu4	/field/region/area/domain (taxonomy)/
呵	a1;he1	/variant of 啊[a1]/expel breath/my goodness/(onom.) gentle laughter/chuckle/
盲	mang2	/blind/
臂	bi4	/arm/
习	Xi2;xi2	/surname Xi/(bound form) to practice/to study/habit/custom/(of the wind) blowing gently/abundant/flying/
扇	shan1;shan4	/to fan/to slap sb on the face/fan/sliding, hinged or detachable flat part of sth/classifier for doors, windows etc/
乌	Wu1;wu1	/abbr. for Ukraine 烏克蘭|乌克兰[Wu1 ke4 lan2]/surname Wu/crow/black/
居	ji1;ju1;Ju1	/surname Ju/(archaic) sentence-final particle expressing a doubting attitude/to reside/to be (in a certain position)/to store up/to be at a standstill/residence/house/restaurant/classifier for bedrooms/
佩	pei4	/to respect/to wear (belt etc)/girdle ornaments/
油	you2	/oil/fat/grease/petroleum/to apply tung oil, paint or varnish/oily/greasy/glib/cunning/oily/
件	jian4	/item/component/classifier for events, things, clothes etc/
袋	dai4	/pouch/bag/sack/pocket/
欲	yu4	/desire/appetite/passion/lust/greed/to wish for/to desire/variant of 慾|欲[yu4]/
